frame,nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y
1,0.40260416666666665,0.42962962962962964,0.39375,0.41203703703703703,0.39479166666666665,0.41203703703703703,0.3958333333333333,0.41203703703703703,0.38697916666666665,0.4166666666666667,0.38333333333333336,0.41944444444444445,0.3796875,0.4222222222222222,0.3875,0.43703703703703706,0.36822916666666666,0.4527777777777778,0.4114583333333333,0.4537037037037037,0.4041666666666667,0.4583333333333333,0.4510416666666667,0.5138888888888888,0.3921875,0.5796296296296296,0.4791666666666667,0.38333333333333336,0.34375,0.4,0.4864583333333333,0.20092592592592592,0.2984375,0.1962962962962963,0.4901041666666667,0.1638888888888889,0.29270833333333335,0.15833333333333333,0.4859375,0.16111111111111112,0.290625,0.1527777777777778,0.48489583333333336,0.175,0.2942708333333333,0.1648148148148148,0.6416666666666667,0.725925925925926,0.6161458333333333,0.8166666666666667,0.803125,0.6555555555555556,0.7776041666666667,0.774074074074074,0.7578125,0.9148148148148149,0.7526041666666666,0.9888888888888889,0.7296875,0.9444444444444444,0.7151041666666667,1.0027777777777778,0.7890625,0.9953703703703703,0.8026041666666667,1.1055555555555556
2,0.4046875,0.43796296296296294,0.39375,0.42407407407407405,0.39479166666666665,0.42407407407407405,0.3953125,0.425,0.3880208333333333,0.43148148148148147,0.3848958333333333,0.4361111111111111,0.38125,0.44166666666666665,0.38697916666666665,0.4537037037037037,0.3697916666666667,0.4777777777777778,0.41354166666666664,0.46111111111111114,0.40625,0.4685185185185185,0.45260416666666664,0.5175925925925926,0.39427083333333335,0.5907407407407408,0.47708333333333336,0.40555555555555556,0.3463541666666667,0.4166666666666667,0.48854166666666665,0.21203703703703702,0.3,0.19814814814814816,0.4901041666666667,0.1712962962962963,0.2942708333333333,0.16018518518518518,0.4869791666666667,0.1685185185185185,0.29270833333333335,0.15555555555555556,0.48541666666666666,0.18333333333333332,0.296875,0.16666666666666666,0.64375,0.7342592592592593,0.6239583333333333,0.8212962962962963,0.8015625,0.6694444444444444,0.7791666666666667,0.7537037037037037,0.7661458333333333,0.9055555555555556,0.7713541666666667,0.9907407407407407,0.7494791666666667,0.9472222222222222,0.7385416666666667,1.010185185185185,0.8223958333333333,1.0027777777777778,0.8322916666666667,1.086111111111111
3,0.4041666666666667,0.4425925925925926,0.3927083333333333,0.4287037037037037,0.39375,0.4287037037037037,0.39427083333333335,0.4287037037037037,0.38697916666666665,0.4361111111111111,0.384375,0.44166666666666665,0.3807291666666667,0.44722222222222224,0.38645833333333335,0.4564814814814815,0.3703125,0.4824074074074074,0.41354166666666664,0.46574074074074073,0.40625,0.4740740740740741,0.45260416666666664,0.5175925925925926,0.39427083333333335,0.5944444444444444,0.4791666666666667,0.40185185185185185,0.3458333333333333,0.4185185185185185,0.4947916666666667,0.20925925925925926,0.30104166666666665,0.19537037037037036,0.49322916666666666,0.1675925925925926,0.2953125,0.1574074074074074,0.4895833333333333,0.1648148148148148,0.2942708333333333,0.15185185185185185,0.4895833333333333,0.18055555555555555,0.2984375,0.1638888888888889,0.6447916666666667,0.7351851851851852,0.6270833333333333,0.8203703703703704,0.8010416666666667,0.675,0.7802083333333333,0.7425925925925926,0.7671875,0.9166666666666666,0.775,0.9898148148148148,0.7479166666666667,0.9527777777777777,0.7421875,1.0138888888888888,0.8203125,1.025,0.8380208333333333,1.0842592592592593
4,0.4078125,0.44537037037037036,0.3958333333333333,0.4287037037037037,0.396875,0.4287037037037037,0.39791666666666664,0.4287037037037037,0.39010416666666664,0.4361111111111111,0.3875,0.44074074074074077,0.38385416666666666,0.4462962962962963,0.38958333333333334,0.45555555555555555,0.3734375,0.4787037037037037,0.4166666666666667,0.4675925925925926,0.409375,0.475,0.4546875,0.5157407407407407,0.3958333333333333,0.5935185185185186,0.4822916666666667,0.3962962962962963,0.3463541666666667,0.41944444444444445,0.5015625,0.20185185185185187,0.30364583333333334,0.19166666666666668,0.49895833333333334,0.1638888888888889,0.2984375,0.1537037037037037,0.4947916666666667,0.16111111111111112,0.29791666666666666,0.14907407407407408,0.4953125,0.175,0.3020833333333333,0.16018518518518518,0.6447916666666667,0.7333333333333333,0.6302083333333334,0.8166666666666667,0.8015625,0.6888888888888889,0.7822916666666667,0.7314814814814815,0.76875,0.925,0.7760416666666666,0.9861111111111112,0.7489583333333333,0.9583333333333334,0.7421875,1.010185185185185,0.8192708333333333,1.0314814814814814,0.8364583333333333,1.076851851851852
5,0.4088541666666667,0.4564814814814815,0.39739583333333334,0.43796296296296294,0.3984375,0.43703703703703706,0.39947916666666666,0.43703703703703706,0.390625,0.44537037037037036,0.3875,0.45,0.384375,0.45555555555555555,0.39166666666666666,0.4601851851851852,0.3734375,0.4842592592592593,0.41770833333333335,0.4777777777777778,0.40989583333333335,0.4861111111111111,0.4557291666666667,0.5194444444444445,0.39427083333333335,0.5990740740740741,0.484375,0.3990740740740741,0.3421875,0.42962962962962964,0.503125,0.20277777777777778,0.3020833333333333,0.19722222222222222,0.5,0.16666666666666666,0.2989583333333333,0.15833333333333333,0.49583333333333335,0.1638888888888889,0.2989583333333333,0.1527777777777778,0.49635416666666665,0.17777777777777778,0.303125,0.1638888888888889,0.646875,0.737037037037037,0.63125,0.8212962962962963,0.803125,0.687962962962963,0.78125,0.7361111111111112,0.7703125,0.9231481481481482,0.7760416666666666,1.0018518518518518,0.7489583333333333,0.9629629629629629,0.7421875,1.025,0.825,1.0416666666666667,0.8380208333333333,1.0935185185185186
6,0.4083333333333333,0.46111111111111114,0.39739583333333334,0.4425925925925926,0.39895833333333336,0.4425925925925926,0.4,0.44166666666666665,0.390625,0.45,0.38697916666666665,0.4546296296296296,0.38385416666666666,0.45925925925925926,0.3927083333333333,0.4648148148148148,0.37395833333333334,0.4888888888888889,0.41770833333333335,0.4824074074074074,0.40989583333333335,0.49074074074074076,0.4588541666666667,0.5231481481481481,0.3953125,0.6046296296296296,0.4890625,0.39351851851851855,0.3416666666666667,0.43425925925925923,0.509375,0.20277777777777778,0.303125,0.2037037037037037,0.5041666666666667,0.16944444444444445,0.30052083333333335,0.1648148148148148,0.49947916666666664,0.1675925925925926,0.30104166666666665,0.15925925925925927,0.5005208333333333,0.18055555555555555,0.30520833333333336,0.17037037037037037,0.6505208333333333,0.7361111111111112,0.6338541666666667,0.8287037037037037,0.8052083333333333,0.6851851851851852,0.7828125,0.7435185185185185,0.7682291666666666,0.9351851851851852,0.7723958333333333,1.0166666666666666,0.7427083333333333,0.9731481481481481,0.7359375,1.038888888888889,0.8276041666666667,1.0592592592592593,0.8348958333333333,1.1194444444444445
7,0.4036458333333333,0.4601851851851852,0.3927083333333333,0.44537037037037036,0.39427083333333335,0.4444444444444444,0.3953125,0.44351851851851853,0.3859375,0.4546296296296296,0.38229166666666664,0.4601851851851852,0.37916666666666665,0.46574074074074073,0.3890625,0.4666666666666667,0.3692708333333333,0.4962962962962963,0.4140625,0.48333333333333334,0.40572916666666664,0.4935185185185185,0.45989583333333334,0.5259259259259259,0.3953125,0.612037037037037,0.49270833333333336,0.40185185185185185,0.3416666666666667,0.44166666666666665,0.5109375,0.2101851851851852,0.30572916666666666,0.20925925925925926,0.5078125,0.17685185185185184,0.3026041666666667,0.1712962962962963,0.5026041666666666,0.175,0.30416666666666664,0.16574074074074074,0.5041666666666667,0.18888888888888888,0.3078125,0.17685185185185184,0.6526041666666667,0.7398148148148148,0.634375,0.8351851851851851,0.8046875,0.687962962962963,0.7791666666666667,0.7537037037037037,0.7713541666666667,0.9231481481481482,0.7744791666666667,1.0166666666666666,0.7453125,0.975,0.7390625,1.0407407407407407,0.809375,1.010185185185185,0.8390625,1.112962962962963
8,0.4005208333333333,0.4546296296296296,0.38958333333333334,0.44166666666666665,0.390625,0.44166666666666665,0.39166666666666666,0.44074074074074077,0.38333333333333336,0.45092592592592595,0.3796875,0.4564814814814815,0.3765625,0.46296296296296297,0.3848958333333333,0.4638888888888889,0.3671875,0.49444444444444446,0.41041666666666665,0.4777777777777778,0.40260416666666665,0.4888888888888889,0.4578125,0.5222222222222223,0.39166666666666666,0.6064814814814815,0.49583333333333335,0.40370370370370373,0.34010416666666665,0.44351851851851853,0.5130208333333334,0.21296296296296297,0.3072916666666667,0.2101851851851852,0.5109375,0.17962962962962964,0.3046875,0.17407407407407408,0.5057291666666667,0.17962962962962964,0.3067708333333333,0.1685185185185185,0.5067708333333333,0.1925925925925926,0.3104166666666667,0.17962962962962964,0.6484375,0.7351851851851852,0.6307291666666667,0.8305555555555556,0.8010416666666667,0.6861111111111111,0.7963541666666667,0.7546296296296297,0.7677083333333333,0.9212962962962963,0.7708333333333334,1.012037037037037,0.7421875,0.962037037037037,0.7369791666666666,1.0398148148148147,0.8119791666666667,1.0157407407407408,0.8380208333333333,1.1111111111111112
9,0.4005208333333333,0.4537037037037037,0.39010416666666664,0.44166666666666665,0.39166666666666666,0.44074074074074077,0.3927083333333333,0.44074074074074077,0.38385416666666666,0.44907407407407407,0.3807291666666667,0.4546296296296296,0.3776041666666667,0.4601851851851852,0.3859375,0.46296296296296297,0.36770833333333336,0.49074074074074076,0.40989583333333335,0.4777777777777778,0.40208333333333335,0.487962962962963,0.4588541666666667,0.5259259259259259,0.3921875,0.6064814814814815,0.5046875,0.40925925925925927,0.33958333333333335,0.4444444444444444,0.5208333333333334,0.21944444444444444,0.3078125,0.21574074074074073,0.5182291666666666,0.18796296296296297,0.30520833333333336,0.17962962962962964,0.5114583333333333,0.18703703703703703,0.3072916666666667,0.17407407407407408,0.5125,0.19907407407407407,0.3109375,0.18518518518518517,0.6484375,0.7407407407407407,0.6307291666666667,0.8361111111111111,0.796875,0.6842592592592592,0.8,0.7481481481481481,0.7677083333333333,0.9314814814814815,0.7703125,1.011111111111111,0.7427083333333333,0.9731481481481481,0.7364583333333333,1.0425925925925925,0.8161458333333333,1.0351851851851852,0.8385416666666666,1.1111111111111112
10,0.40260416666666665,0.44814814814814813,0.39166666666666666,0.43796296296296294,0.3927083333333333,0.43796296296296294,0.3932291666666667,0.43796296296296294,0.3854166666666667,0.44537037037037036,0.38229166666666664,0.45092592592592595,0.37916666666666665,0.4564814814814815,0.38697916666666665,0.46296296296296297,0.3703125,0.49074074074074076,0.41354166666666664,0.4722222222222222,0.40572916666666664,0.4824074074074074,0.46145833333333336,0.525,0.3963541666666667,0.6138888888888889,0.5088541666666667,0.41203703703703703,0.3380208333333333,0.4564814814814815,0.525,0.22592592592592592,0.31302083333333336,0.22592592592592592,0.5229166666666667,0.1925925925925926,0.3104166666666667,0.18796296296296297,0.5161458333333333,0.1925925925925926,0.31302083333333336,0.18333333333333332,0.5177083333333333,0.20555555555555555,0.31666666666666665,0.19537037037037036,0.6541666666666667,0.7453703703703703,0.6348958333333333,0.8407407407407408,0.796875,0.687037037037037,0.8067708333333333,0.7564814814814815,0.7739583333333333,0.9287037037037037,0.7739583333333333,0.9925925925925926,0.7515625,0.9694444444444444,0.740625,1.0222222222222221,0.8286458333333333,1.0222222222222221,0.8151041666666666,1.0398148148148147
