frame,nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y
11,0.397468239068985,0.43938198685646057,0.3857254981994629,0.428384393453598,0.38678425550460815,0.42829880118370056,0.3875981867313385,0.4283868670463562,0.3791119158267975,0.4346116781234741,0.3757532835006714,0.4390568137168884,0.37225037813186646,0.4440223276615143,0.37779858708381653,0.45835447311401367,0.36041146516799927,0.47947075963020325,0.4078485667705536,0.4640048146247864,0.39933714270591736,0.47223207354545593,0.45014676451683044,0.5224825143814087,0.39035701751708984,0.601275622844696,0.5102232098579407,0.4546739459037781,0.34170421957969666,0.4593032896518707,0.5323350429534912,0.2596842646598816,0.31786617636680603,0.2392449527978897,0.5393202304840088,0.21911397576332092,0.3167721927165985,0.1904858946800232,0.5333436727523804,0.2089957743883133,0.3139509856700897,0.18633267283439636,0.5326676368713379,0.23322468996047974,0.31679731607437134,0.20240256190299988,0.648572564125061,0.7571898102760315,0.6292209029197693,0.8281481266021729,0.8044677376747131,0.7041366100311279,0.7672357559204102,0.7424148917198181,0.7760695815086365,0.935937225818634,0.7620447874069214,0.9899455904960632,0.7526305913925171,0.9718949198722839,0.7335039973258972,1.0481890439987183,0.8177666068077087,1.022117257118225,0.8262233734130859,1.0566937923431396
12,0.39639174938201904,0.4393956959247589,0.3852553963661194,0.4282377362251282,0.38614320755004883,0.42813998460769653,0.386746883392334,0.4281594455242157,0.379107266664505,0.43436378240585327,0.37582334876060486,0.4386983811855316,0.37229225039482117,0.44340574741363525,0.37725594639778137,0.4572452902793884,0.3604746460914612,0.4777437448501587,0.40656405687332153,0.46409177780151367,0.3983808159828186,0.47228604555130005,0.45041972398757935,0.52491694688797,0.3891155421733856,0.601261556148529,0.5109721422195435,0.4741758108139038,0.3407142460346222,0.4816427230834961,0.5351961851119995,0.2770804762840271,0.3202381134033203,0.2535597085952759,0.5425880551338196,0.24064604938030243,0.32203295826911926,0.20641963183879852,0.5358495712280273,0.234544575214386,0.32113516330718994,0.20343856513500214,0.5333537459373474,0.2518434226512909,0.3210445046424866,0.2190755158662796,0.6484177112579346,0.7595385909080505,0.6287458539009094,0.8291775584220886,0.8043123483657837,0.7116667628288269,0.7670349478721619,0.7430468797683716,0.7761432528495789,0.9616299271583557,0.76580810546875,0.9978742599487305,0.7529116868972778,1.0030884742736816,0.7382880449295044,1.0556260347366333,0.8180596828460693,1.0415239334106445,0.8348640203475952,1.0599149465560913
13,0.39575329422950745,0.4388129711151123,0.3851751685142517,0.42624494433403015,0.3861427307128906,0.4256233274936676,0.3867565989494324,0.4250650405883789,0.3789028227329254,0.43303197622299194,0.3756847679615021,0.43736451864242554,0.37219709157943726,0.4419749677181244,0.37772122025489807,0.4522303342819214,0.3603462278842926,0.4748093783855438,0.40664929151535034,0.46360889077186584,0.39802852272987366,0.4721837639808655,0.4522392153739929,0.5249050855636597,0.3867935538291931,0.6000076532363892,0.5108078122138977,0.4635113477706909,0.340719610452652,0.5020132660865784,0.5349453687667847,0.28705763816833496,0.32174378633499146,0.2769308388233185,0.5397891998291016,0.2537325620651245,0.32765910029411316,0.23395892977714539,0.5326484441757202,0.2527700960636139,0.3253186047077179,0.23073585331439972,0.531476616859436,0.26415130496025085,0.3250795602798462,0.24686689674854279,0.6483846306800842,0.7572171092033386,0.6260455250740051,0.8291424512863159,0.8042420744895935,0.7130783200263977,0.7605990171432495,0.7435869574546814,0.8174265027046204,0.940859854221344,0.7730550765991211,0.997711181640625,0.8051520586013794,0.9928703904151917,0.7492068409919739,1.0546342134475708,0.8697723746299744,0.9760991930961609,0.8488928079605103,1.0615527629852295
14,0.39488834142684937,0.4376332461833954,0.38542795181274414,0.42210903763771057,0.3868481516838074,0.42107143998146057,0.388144850730896,0.4202337861061096,0.37893369793891907,0.4288758337497711,0.3758029341697693,0.43262919783592224,0.3724954426288605,0.43650516867637634,0.382536917924881,0.4443191885948181,0.3620934784412384,0.4662874639034271,0.40646177530288696,0.4631223678588867,0.3972536027431488,0.4715275466442108,0.45260581374168396,0.5253815650939941,0.38535261154174805,0.598450779914856,0.5155748128890991,0.48144984245300293,0.33839309215545654,0.5128181576728821,0.5433112978935242,0.3162994086742401,0.32613232731819153,0.2954016625881195,0.550154983997345,0.28704833984375,0.33327287435531616,0.2561098039150238,0.5430278182029724,0.28341469168663025,0.333625853061676,0.25091853737831116,0.5402498841285706,0.2970579266548157,0.33445701003074646,0.2668900787830353,0.6466420888900757,0.7545953392982483,0.624000608921051,0.8257855176925659,0.8041748404502869,0.712287187576294,0.7612475156784058,0.7441651821136475,0.814194917678833,0.9323742985725403,0.7778753042221069,0.9981445074081421,0.800267219543457,0.9844782948493958,0.7548903226852417,1.0544353723526,0.8637134432792664,0.9722641706466675,0.8505010008811951,1.0617096424102783
15,0.39629748463630676,0.438042014837265,0.3905431926250458,0.42202696204185486,0.39295661449432373,0.42099058628082275,0.39524126052856445,0.4201868772506714,0.38243260979652405,0.4288060665130615,0.3794541358947754,0.43248504400253296,0.376424103975296,0.43622204661369324,0.3938559889793396,0.4438573718070984,0.3684195876121521,0.4638058841228485,0.4076733887195587,0.463956743478775,0.39788228273391724,0.472056120634079,0.4585705101490021,0.5254825949668884,0.3854254186153412,0.60256028175354,0.5213736295700073,0.4843488931655884,0.33836299180984497,0.5410962104797363,0.5472962856292725,0.33591964840888977,0.3328072428703308,0.321532279253006,0.5579954981803894,0.30134761333465576,0.33731499314308167,0.28248509764671326,0.5522700548171997,0.29890769720077515,0.33739593625068665,0.27661457657814026,0.5480873584747314,0.31298142671585083,0.33905160427093506,0.29306262731552124,0.6465796828269958,0.7489767074584961,0.6215522885322571,0.8256025314331055,0.8040434122085571,0.6971887946128845,0.7606744170188904,0.7560569643974304,0.8075287938117981,0.9286185503005981,0.7785998582839966,1.0021700859069824,0.7912937998771667,0.9813824892044067,0.7539997696876526,1.0559065341949463,0.8561116456985474,0.9758264422416687,0.8559364080429077,1.0649155378341675
16,0.39639219641685486,0.4336347281932831,0.3902932405471802,0.4179724156856537,0.3927863538265228,0.4168100655078888,0.3951607346534729,0.41598841547966003,0.3819718062877655,0.42557400465011597,0.3789530396461487,0.4294458329677582,0.37584930658340454,0.43329164385795593,0.3920884430408478,0.4418281018733978,0.36828356981277466,0.46158793568611145,0.40819886326789856,0.4589681029319763,0.3986094892024994,0.4684058427810669,0.4584800601005554,0.5252199172973633,0.3855677545070648,0.6064666509628296,0.524491012096405,0.4908776879310608,0.3380275070667267,0.5787177085876465,0.548000693321228,0.3411519527435303,0.33781516551971436,0.3617308735847473,0.5547606945037842,0.3010435998439789,0.33786740899086,0.3213706314563751,0.5490955710411072,0.2952594757080078,0.33829906582832336,0.3161179721355438,0.5464025735855103,0.3109596371650696,0.3414729833602905,0.332835853099823,0.6465436220169067,0.7483681440353394,0.6190804243087769,0.8256375789642334,0.8063367605209351,0.6966778635978699,0.7609639763832092,0.7572641968727112,0.8114601373672485,0.92853182554245,0.7813106775283813,1.0072107315063477,0.7949005365371704,0.9788419604301453,0.7562204599380493,1.0627079010009766,0.8647178411483765,0.976066529750824,0.8602033853530884,1.0679460763931274
17,0.39677414298057556,0.43260660767555237,0.38994407653808594,0.41798529028892517,0.3922826051712036,0.4168488383293152,0.39441290497779846,0.4160400927066803,0.38178208470344543,0.4256915748119354,0.37881433963775635,0.42976829409599304,0.3757266104221344,0.434376984834671,0.39128097891807556,0.4422096014022827,0.36798447370529175,0.4655090272426605,0.4086872339248657,0.4564535319805145,0.3996199369430542,0.46758490800857544,0.4598211646080017,0.5249412059783936,0.3884124159812927,0.6084823608398438,0.5226369500160217,0.49286115169525146,0.33804768323898315,0.6125981211662292,0.545998752117157,0.34457969665527344,0.3380473554134369,0.3924723267555237,0.5516794919967651,0.31385260820388794,0.33617067337036133,0.3516133725643158,0.545796275138855,0.30847999453544617,0.3354373872280121,0.34905505180358887,0.5433481931686401,0.3252539038658142,0.3383346498012543,0.36547863483428955,0.644081711769104,0.7484662532806396,0.6137643456459045,0.8255129456520081,0.8063158392906189,0.6965567469596863,0.7660490870475769,0.7177817821502686,0.815057635307312,0.9352272748947144,0.7810757160186768,1.0095487833023071,0.7997974157333374,0.9849683046340942,0.7561179399490356,1.0648298263549805,0.8686936497688293,0.9787614345550537,0.8563833832740784,1.0758395195007324
18,0.4008903205394745,0.4308290481567383,0.39052945375442505,0.4177728295326233,0.3923238217830658,0.4167133569717407,0.3940597176551819,0.4159696698188782,0.3830816447734833,0.4257896840572357,0.37990808486938477,0.43031519651412964,0.3765447437763214,0.43614038825035095,0.3910285532474518,0.44248345494270325,0.3681660592556,0.47039595246315,0.4124883711338043,0.45493245124816895,0.40473562479019165,0.4669426679611206,0.458828866481781,0.524300217628479,0.39726391434669495,0.6093432307243347,0.512945830821991,0.4914628267288208,0.33951103687286377,0.6531456708908081,0.5353168845176697,0.36012718081474304,0.3411586582660675,0.44820478558540344,0.5502327084541321,0.3261075019836426,0.33659064769744873,0.40438327193260193,0.545389711856842,0.32693222165107727,0.3355087637901306,0.39395084977149963,0.541217565536499,0.3362444043159485,0.33831825852394104,0.4130283296108246,0.6437836289405823,0.7509608268737793,0.6140277981758118,0.8255225419998169,0.8039506673812866,0.6928520202636719,0.7792044281959534,0.7223809361457825,0.7969922423362732,0.9352453947067261,0.7803884148597717,1.0095000267028809,0.7790805101394653,0.9837020039558411,0.7550679445266724,1.0645118951797485,0.8476406335830688,0.9864089488983154,0.8537673950195312,1.0766208171844482
19,0.4008479714393616,0.42525020241737366,0.3888559639453888,0.41630271077156067,0.38985762000083923,0.41542258858680725,0.3905356526374817,0.41479969024658203,0.3824053108692169,0.42505523562431335,0.37929007411003113,0.430171936750412,0.3758695423603058,0.4361966848373413,0.3872937560081482,0.44172361493110657,0.36793094873428345,0.47107890248298645,0.412397563457489,0.4475173354148865,0.40494054555892944,0.4606868326663971,0.45643895864486694,0.5185725688934326,0.3976358473300934,0.6093031167984009,0.5100241899490356,0.49622491002082825,0.3395811915397644,0.6904654502868652,0.5348334908485413,0.3735133111476898,0.3438563346862793,0.47416895627975464,0.547797441482544,0.3467297852039337,0.3382532298564911,0.42916545271873474,0.545225203037262,0.3402998447418213,0.3369308114051819,0.42291054129600525,0.5407378673553467,0.35337164998054504,0.34441524744033813,0.4411737620830536,0.64096999168396,0.7504867911338806,0.6123255491256714,0.8255216479301453,0.8027727007865906,0.6903350949287415,0.7727379202842712,0.746010959148407,0.7850344181060791,0.9509842395782471,0.7800808548927307,1.0150126218795776,0.7630204558372498,0.9970617294311523,0.754423201084137,1.0641002655029297,0.8373159766197205,1.03170645236969,0.8507738709449768,1.095855951309204
20,0.4008669853210449,0.42479097843170166,0.3888072073459625,0.41637536883354187,0.3897154927253723,0.4154619574546814,0.3902354836463928,0.4148295223712921,0.3821035921573639,0.4253077507019043,0.3785703480243683,0.43099310994148254,0.3745631277561188,0.4376581907272339,0.38698455691337585,0.440117210149765,0.3664316236972809,0.4718036651611328,0.4123097360134125,0.4460397958755493,0.4049650728702545,0.45977649092674255,0.4523913264274597,0.5169382095336914,0.397300124168396,0.609076738357544,0.5100277662277222,0.5120026469230652,0.339590460062027,0.7199975848197937,0.5348255634307861,0.3844280242919922,0.3428327441215515,0.5000735521316528,0.5468887090682983,0.35512232780456543,0.34051746129989624,0.45738792419433594,0.5434011816978455,0.3475574851036072,0.3380141854286194,0.4441593587398529,0.5395491719245911,0.3619452118873596,0.3444887399673462,0.4647228717803955,0.6409111022949219,0.7504568696022034,0.6128450036048889,0.8245753645896912,0.8013185262680054,0.6803580522537231,0.7723950743675232,0.7520376443862915,0.7724348902702332,0.9528088569641113,0.7791559100151062,1.0227279663085938,0.7484608888626099,0.9966099262237549,0.7523804903030396,1.0653172731399536,0.8200733661651611,1.0470746755599976,0.8440175652503967,1.1158957481384277
21,0.39100581407546997,0.41788461804389954,0.3775891661643982,0.4121973216533661,0.3783201575279236,0.41130509972572327,0.37858110666275024,0.4107164442539215,0.37106961011886597,0.4219031035900116,0.36763280630111694,0.42798182368278503,0.36385056376457214,0.4347812235355377,0.37720826268196106,0.4341278374195099,0.35692155361175537,0.47029462456703186,0.40184882283210754,0.4360811412334442,0.395406037569046,0.4496471583843231,0.4378235638141632,0.5105025768280029,0.39364585280418396,0.602881908416748,0.5001255869865417,0.5250440239906311,0.337081640958786,0.7510560154914856,0.5327065587043762,0.3949930965900421,0.34306758642196655,0.5119969248771667,0.5463081002235413,0.36418500542640686,0.34300994873046875,0.4682151973247528,0.5422699451446533,0.3559873700141907,0.3398474156856537,0.4519456923007965,0.5372825860977173,0.37038877606391907,0.3449399769306183,0.4715997278690338,0.6377000212669373,0.750436544418335,0.613350510597229,0.8203816413879395,0.7993276715278625,0.6777679324150085,0.7726403474807739,0.7522552013397217,0.7622326016426086,0.9645382165908813,0.7768226861953735,1.028175711631775,0.737787127494812,1.0070631504058838,0.7495509386062622,1.068366527557373,0.8060601949691772,1.0600529909133911,0.836029052734375,1.122076153755188
