frame,nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y,com_x,com_y,glove_hand_velocity,stick_hand_velocity,center_of_mass_velocity,leg_extension_angle,glove_hand_angle,posture_angle
77,0.5750013589859009,0.16874445974826813,0.5758597254753113,0.14275264739990234,0.5776491165161133,0.14205755293369293,0.5793260335922241,0.14144299924373627,0.5662680864334106,0.14131788909435272,0.5607484579086304,0.13981252908706665,0.5545603632926941,0.1385735124349594,0.5836255550384521,0.13889846205711365,0.5374200344085693,0.13832828402519226,0.5746214389801025,0.18432506918907166,0.5641437768936157,0.18621255457401276,0.6202669143676758,0.2365216761827469,0.47716912627220154,0.20068827271461487,0.6494978666305542,0.3475499153137207,0.40032607316970825,0.26703038811683655,0.6875258684158325,0.4155441224575043,0.3824309706687927,0.4022393226623535,0.7016945481300354,0.4244052767753601,0.37331005930900574,0.4400504529476166,0.6986425518989563,0.4074767529964447,0.3841264247894287,0.4387185275554657,0.6896766424179077,0.40934139490127563,0.3901596665382385,0.4292583763599396,0.5624403953552246,0.5021427869796753,0.4842739999294281,0.49758005142211914,0.6190399527549744,0.651107907295227,0.44675493240356445,0.6069834232330322,0.6563590168952942,0.8146029710769653,0.4269622266292572,0.8037022352218628,0.6306906938552856,0.8460792303085327,0.42637690901756287,0.8420646786689758,0.691875159740448,0.8669973611831665,0.4273577332496643,0.9221558570861816,0.5360376089811325,0.35923319682478905,0.6534542071238205,0.504450950286122,0.23622144089758543,172.05356149722368,138.3449046057941,146.91379810588506
78,0.5892161130905151,0.1759215146303177,0.5914651155471802,0.14960753917694092,0.5932071208953857,0.14844757318496704,0.5948125720024109,0.14747653901576996,0.5819586515426636,0.1494903564453125,0.5764340162277222,0.14820235967636108,0.570145845413208,0.14683867990970612,0.5897448062896729,0.14414942264556885,0.5497039556503296,0.1431145966053009,0.5872600674629211,0.19089707732200623,0.5779054760932922,0.19279734790325165,0.6142752170562744,0.22688724100589752,0.474811851978302,0.19280438125133514,0.6442934274673462,0.3223974406719208,0.3929451107978821,0.26304396986961365,0.6743842363357544,0.40450307726860046,0.38718339800834656,0.3917023241519928,0.6869354844093323,0.421026349067688,0.37533068656921387,0.42458200454711914,0.6831129193305969,0.4108288288116455,0.3927224278450012,0.41684168577194214,0.6740218997001648,0.4107348918914795,0.39323288202285767,0.4096764028072357,0.5497349500656128,0.47946977615356445,0.47407570481300354,0.4924633800983429,0.6043893694877625,0.6320780515670776,0.4492660462856293,0.6277494430541992,0.6512799859046936,0.7988869547843933,0.4308951497077942,0.814432680606842,0.6429972648620605,0.8299430012702942,0.4300467073917389,0.8462092876434326,0.6918151378631592,0.8577969074249268,0.43709078431129456,0.9250421524047852,0.5282244309782982,0.347906194627285,0.2771424103570131,0.41152746245320815,0.3299180434474173,175.99663336440705,133.19292311031487,145.96215497146892
79,0.5886709690093994,0.19874316453933716,0.5959259271621704,0.16945664584636688,0.6000717282295227,0.16819508373737335,0.6038527488708496,0.16640062630176544,0.5819405317306519,0.1619633287191391,0.5758255124092102,0.15499787032604218,0.5695816278457642,0.1474747508764267,0.6054195165634155,0.1468283087015152,0.554198145866394,0.1465744823217392,0.5881866216659546,0.2198239415884018,0.5770926475524902,0.20798712968826294,0.6203047633171082,0.22882486879825592,0.47681480646133423,0.18161830306053162,0.6334366202354431,0.3877973258495331,0.3936558961868286,0.25340771675109863,0.6474817991256714,0.44706377387046814,0.36931151151657104,0.30268868803977966,0.6542961001396179,0.4676241874694824,0.35945600271224976,0.31903812289237976,0.6539058685302734,0.4465142488479614,0.36567914485931396,0.30425822734832764,0.6462525725364685,0.43828248977661133,0.3715708255767822,0.3026500642299652,0.556302547454834,0.46838757395744324,0.47572970390319824,0.46862363815307617,0.6073698997497559,0.5929384231567383,0.4314514994621277,0.5866736769676208,0.6466981172561646,0.7354545593261719,0.3965384364128113,0.8170863389968872,0.639837384223938,0.7663992047309875,0.39497753977775574,0.8490464091300964,0.6874606609344482,0.7953988909721375,0.37835627794265747,0.9291881322860718,0.5322879552841187,0.33686359599232674,2.176784225668456,1.2072003126122806,0.28211459128989225,173.1329538851118,157.0923665432318,142.74783155044804
80,0.5934146642684937,0.2053929716348648,0.6007357835769653,0.1766332983970642,0.6046512722969055,0.174673393368721,0.6080777645111084,0.17226272821426392,0.5883697271347046,0.17138801515102386,0.5822912454605103,0.16479924321174622,0.577328085899353,0.15709994733333588,0.6094151735305786,0.14848710596561432,0.5630428194999695,0.14972029626369476,0.5944922566413879,0.22042734920978546,0.5837089419364929,0.21090658009052277,0.627934455871582,0.21943417191505432,0.47899118065834045,0.1830589771270752,0.6472442150115967,0.3711875081062317,0.3964906334877014,0.261625736951828,0.6536715626716614,0.4410800039768219,0.40438613295555115,0.33684074878692627,0.6606022119522095,0.4687127470970154,0.39541196823120117,0.36046648025512695,0.6565650701522827,0.4571422040462494,0.40602463483810425,0.33454543352127075,0.648694634437561,0.44719839096069336,0.4131868779659271,0.3449442684650421,0.5567370653152466,0.4547562599182129,0.4780396819114685,0.45218920707702637,0.6148473024368286,0.6112990379333496,0.4381036162376404,0.5883451104164124,0.6420223712921143,0.771138072013855,0.41975611448287964,0.8052079677581787,0.6325560808181763,0.8020257949829102,0.4181642532348633,0.8275301456451416,0.6801756620407104,0.8242972493171692,0.40045100450515747,0.9109861850738525,0.5354255959391594,0.3273596540093422,1.1737463265643466,0.20641487333225236,0.23996359259954758,169.28346593771118,127.60840071078859,142.8012278581442
81,0.6008822917938232,0.2072756588459015,0.6118630170822144,0.17947223782539368,0.6162594556808472,0.1777552217245102,0.620549201965332,0.175679549574852,0.5966345071792603,0.17419122159481049,0.5906089544296265,0.1673235148191452,0.5839756727218628,0.1579824686050415,0.6215443015098572,0.15256403386592865,0.5704466700553894,0.1500682830810547,0.6025726199150085,0.22117206454277039,0.5891112089157104,0.21122057735919952,0.6385093927383423,0.22517018020153046,0.48847779631614685,0.1746414452791214,0.6469842791557312,0.3603740334510803,0.3995519280433655,0.25041472911834717,0.6547723412513733,0.45262882113456726,0.41493239998817444,0.36583971977233887,0.663281261920929,0.48202162981033325,0.40860939025878906,0.3923260569572449,0.6595284342765808,0.47524189949035645,0.42173251509666443,0.36221495270729065,0.6511899828910828,0.46541979908943176,0.42757660150527954,0.3722589612007141,0.5624855756759644,0.46719890832901,0.4814886450767517,0.4627784192562103,0.6166566014289856,0.6213328242301941,0.44671693444252014,0.6160274744033813,0.6550279855728149,0.7835715413093567,0.4294329285621643,0.8066797852516174,0.6459635496139526,0.8146790266036987,0.4301544725894928,0.8225812911987305,0.6942030787467957,0.8400207757949829,0.41353607177734375,0.9097667336463928,0.5427403524518013,0.33244723826646805,0.7398319082525845,0.2781496674510288,0.21362782188712745,173.94237063511807,122.84415251218208,143.1976935465205
82,0.6057423949241638,0.20709003508090973,0.6161140203475952,0.1791759729385376,0.6204897165298462,0.17748214304447174,0.6248206496238708,0.17547379434108734,0.6014353036880493,0.17425315082073212,0.5957258343696594,0.1675303876399994,0.5890886783599854,0.15952831506729126,0.6258185505867004,0.1543058454990387,0.5752551555633545,0.1476430594921112,0.6067231297492981,0.22062699496746063,0.5935778617858887,0.21122409403324127,0.6409562230110168,0.22800053656101227,0.4945334792137146,0.16939564049243927,0.6447184681892395,0.38065606355667114,0.4036911129951477,0.24623380601406097,0.6582756638526917,0.4884727895259857,0.413017213344574,0.36299535632133484,0.6688181161880493,0.5214188098907471,0.40178704261779785,0.38972851634025574,0.6693325042724609,0.509868860244751,0.4178873896598816,0.37861141562461853,0.6596220135688782,0.5067142248153687,0.42254918813705444,0.37760496139526367,0.5651317834854126,0.4711892306804657,0.482027530670166,0.46804818511009216,0.6174169778823853,0.6128478050231934,0.4645385146141052,0.6025956273078918,0.6564589142799377,0.7876433730125427,0.48031744360923767,0.7632556557655334,0.6484618782997131,0.8209660053253174,0.47711825370788574,0.8045895099639893,0.7124260067939758,0.8447074890136719,0.5045687556266785,0.8493871092796326,0.5456622540950775,0.33415839821100235,0.08221484314212427,0.8634908828743793,0.0811848761801127,172.33203660972296,125.65920563279106,142.42415413300887
83,0.6105046272277832,0.2070678472518921,0.6227734088897705,0.17901912331581116,0.6275371313095093,0.17732572555541992,0.6316739916801453,0.1753477156162262,0.6067854166030884,0.17438489198684692,0.6010133028030396,0.1677316278219223,0.5935869812965393,0.16064095497131348,0.6312711238861084,0.15573477745056152,0.5801224112510681,0.1442655771970749,0.6114500761032104,0.22053968906402588,0.5969010591506958,0.21149832010269165,0.6496537327766418,0.22827604413032532,0.49677062034606934,0.1661956012248993,0.646503210067749,0.37744712829589844,0.4100557267665863,0.2547264099121094,0.6651752591133118,0.48254746198654175,0.41095393896102905,0.37182608246803284,0.6751063466072083,0.5166239142417908,0.4006781578063965,0.39919182658195496,0.6729524731636047,0.5058274865150452,0.4168449342250824,0.39191263914108276,0.6634759306907654,0.4965701699256897,0.4204655587673187,0.38818031549453735,0.5761989951133728,0.46927711367607117,0.49261990189552307,0.4673991799354553,0.6269059777259827,0.6173273324966431,0.4670883119106293,0.6067687273025513,0.6607452630996704,0.7891972064971924,0.4832792282104492,0.7807555198669434,0.65496426820755,0.8204717636108398,0.48826685547828674,0.8012623190879822,0.709092915058136,0.8465937972068787,0.5013120770454407,0.8466868996620178,0.5538108125329018,0.3327869847416878,0.2174280714566213,0.21805521071298478,0.19811767343415673,172.23218139816538,135.15420563246775,144.14304137247345
84,0.6161092519760132,0.2032955437898636,0.6292036771774292,0.17513136565685272,0.6337199807167053,0.17440824210643768,0.6375353932380676,0.17348884046077728,0.6136211156845093,0.16906023025512695,0.6069913506507874,0.16247542202472687,0.6003081798553467,0.1552910953760147,0.6364936232566833,0.15656234323978424,0.5860610008239746,0.13541381061077118,0.6165144443511963,0.2193429321050644,0.6011945605278015,0.21006593108177185,0.6505118012428284,0.2393627017736435,0.5038618445396423,0.15970605611801147,0.6480950713157654,0.42377394437789917,0.41794100403785706,0.24549783766269684,0.6788299679756165,0.47709083557128906,0.40926527976989746,0.3648407459259033,0.6937556266784668,0.5015931725502014,0.39914387464523315,0.3890630900859833,0.6976659297943115,0.4910096824169159,0.41302818059921265,0.38340896368026733,0.6894147396087646,0.48319074511528015,0.4183662533760071,0.38040775060653687,0.5761746168136597,0.4702618420124054,0.49227356910705566,0.4719196856021881,0.6394470930099487,0.6233576536178589,0.4621783196926117,0.635249137878418,0.670526921749115,0.7946833968162537,0.4586990773677826,0.7896987199783325,0.6598730087280273,0.8217825889587402,0.46131810545921326,0.8078669905662537,0.7160793542861938,0.8728005886077881,0.4610655903816223,0.8653501868247986,0.5557054579257965,0.3353125713765621,0.17230488771196892,0.3525583189109682,0.07569845909268852,167.8274237022226,139.114783233103,139.69955438376059
85,0.6207014918327332,0.19827938079833984,0.6336911916732788,0.17160409688949585,0.6379426717758179,0.1716952919960022,0.6424224972724915,0.17179597914218903,0.6185991764068604,0.16348162293434143,0.6120048761367798,0.15712982416152954,0.6060280799865723,0.15072280168533325,0.6429769992828369,0.15553869307041168,0.5952186584472656,0.12909771502017975,0.6222419142723083,0.21351361274719238,0.606472373008728,0.20237094163894653,0.65692138671875,0.23942258954048157,0.5152007341384888,0.14604146778583527,0.6591936349868774,0.41599124670028687,0.4280679225921631,0.2105109989643097,0.6848322749137878,0.3465454876422882,0.3804154396057129,0.27169129252433777,0.694312334060669,0.3189850449562073,0.361405611038208,0.2803417444229126,0.697785496711731,0.2978098392486572,0.3675159215927124,0.28177645802497864,0.6896893978118896,0.30764681100845337,0.37630367279052734,0.2851504981517792,0.5793721079826355,0.4740886986255646,0.49446719884872437,0.4685981869697571,0.646340012550354,0.6657571196556091,0.45718735456466675,0.6461948156356812,0.7125269770622253,0.7990086674690247,0.4586524963378906,0.791698694229126,0.7131768465042114,0.8239653706550598,0.462702214717865,0.8128250241279602,0.7419054508209229,0.8630223870277405,0.4554561674594879,0.8714045882225037,0.5614903569221497,0.3320377357304096,2.33801690344292,3.133265076872493,0.15938124814329285,172.84522886565873,164.41225412270921,142.45387463114523
86,0.6357606053352356,0.15329572558403015,0.6433385610580444,0.13434690237045288,0.6462579965591431,0.13676586747169495,0.6494712233543396,0.13911060988903046,0.630496621131897,0.12185979634523392,0.6239030361175537,0.1161252111196518,0.618083119392395,0.1115836575627327,0.6459994912147522,0.13059985637664795,0.6025910973548889,0.10069387406110764,0.6339302659034729,0.17203010618686676,0.6184648275375366,0.16108274459838867,0.6565648317337036,0.2367127537727356,0.5177848935127258,0.13333095610141754,0.6790716648101807,0.39977696537971497,0.4272422194480896,0.21186748147010803,0.6952719688415527,0.284294068813324,0.3765530288219452,0.2846876084804535,0.6893085837364197,0.2130737453699112,0.3580155670642853,0.3005697429180145,0.6889187097549438,0.19161635637283325,0.3665493428707123,0.3006758689880371,0.6943091154098511,0.24388989806175232,0.374997615814209,0.30201753973960876,0.5785197615623474,0.47493794560432434,0.49371665716171265,0.46160387992858887,0.6396287083625793,0.6629733443260193,0.45468640327453613,0.6502968072891235,0.7102897763252258,0.8008818030357361,0.4077964723110199,0.8176047205924988,0.7103325128555298,0.8271056413650513,0.40626397728919983,0.8365694880485535,0.749043345451355,0.8596325516700745,0.39628198742866516,0.911263108253479,0.5616465359926224,0.3266463838517666,0.32506965771874297,1.5133840978401727,0.12931740746916598,170.87391663073248,165.77959984247795,143.85720504582025
87,0.6479536294937134,0.10326290875673294,0.6562559604644775,0.08825716376304626,0.6593285202980042,0.09113319963216782,0.6621375679969788,0.09351255744695663,0.6450151205062866,0.0779494047164917,0.6391008496284485,0.07357148826122284,0.6336628198623657,0.0697282925248146,0.6587886214256287,0.1001742035150528,0.6160430312156677,0.06499391794204712,0.6443634629249573,0.12904968857765198,0.6299554705619812,0.1189899668097496,0.6659361720085144,0.22442471981048584,0.5292763710021973,0.10862985998392105,0.6951906085014343,0.36233529448509216,0.4454991817474365,0.19642582535743713,0.7424926161766052,0.3078060448169708,0.3825039267539978,0.29102638363838196,0.7568130493164062,0.35195115208625793,0.36358603835105896,0.31368881464004517,0.7555364370346069,0.2923905849456787,0.37153464555740356,0.30821502208709717,0.7476532459259033,0.2961694598197937,0.375905305147171,0.3070639371871948,0.5785510540008545,0.4693942666053772,0.49369651079177856,0.44584763050079346,0.6284927129745483,0.6600905060768127,0.44628462195396423,0.6362658739089966,0.6759839057922363,0.7814357280731201,0.38948971033096313,0.8056769371032715,0.6693636178970337,0.8027336001396179,0.3853566646575928,0.8253154158592224,0.7163857221603394,0.8529002666473389,0.38038545846939087,0.9076775312423706,0.5668650269508362,0.3120741192251444,0.2084580602398362,1.2647443665778813,0.3711125633580154,173.30165114487403,170.00175752790503,145.69208919289758
88,0.5306545495986938,0.34548595547676086,0.5360179543495178,0.3317067325115204,0.53901207447052,0.332180917263031,0.5419142842292786,0.33286020159721375,0.5274320244789124,0.32869258522987366,0.5245301127433777,0.32748639583587646,0.5217435359954834,0.3263165056705475,0.5461186170578003,0.332400381565094,0.5180414319038391,0.32259970903396606,0.5346522331237793,0.35741835832595825,0.5252004265785217,0.3545643389225006,0.5544717311859131,0.3762264549732208,0.5075124502182007,0.3480992615222931,0.5432204008102417,0.43498650193214417,0.4695351719856262,0.39922451972961426,0.518760085105896,0.40881919860839844,0.4819868206977844,0.4034503996372223,0.5107766389846802,0.4269568920135498,0.48200592398643494,0.4085268974304199,0.5115257501602173,0.3980034589767456,0.4849317669868469,0.39703699946403503,0.5153452157974243,0.3913545310497284,0.4859836995601654,0.39586278796195984,0.5109334588050842,0.5382925868034363,0.4883100092411041,0.5058924555778503,0.5990719795227051,0.6184567213058472,0.5568884611129761,0.4867585003376007,0.5930242538452148,0.6220368146896362,0.5825015902519226,0.571883499622345,0.5905502438545227,0.6196834444999695,0.5805187821388245,0.5908651351928711,0.5934600234031677,0.637001633644104,0.6127454042434692,0.5942897200584412,0.5153069123625755,0.44212768971920013,3.5992800134108367,5.885608595268567,3.3542594969993553,72.91169321164014,72.14034487919533,117.25008928463879
89,0.531859815120697,0.27156516909599304,0.5359394550323486,0.26687902212142944,0.5383779406547546,0.2673181891441345,0.5410249829292297,0.2675895690917969,0.530307948589325,0.2660309672355652,0.5281544923782349,0.2661280632019043,0.5258545279502869,0.2661707401275635,0.5446586012840271,0.2681055963039398,0.5198323726654053,0.26338544487953186,0.5345650911331177,0.27706989645957947,0.5284161567687988,0.27592018246650696,0.5533780455589294,0.32590851187705994,0.4949561059474945,0.300754189491272,0.5630515813827515,0.3827801048755646,0.4654763638973236,0.3435259163379669,0.5790533423423767,0.37696373462677,0.4609246850013733,0.36327600479125977,0.5892100930213928,0.3781129717826843,0.45682090520858765,0.3723686933517456,0.5868948101997375,0.36922383308410645,0.462501585483551,0.3655802309513092,0.5842465758323669,0.36809468269348145,0.46434107422828674,0.3647872805595398,0.5281721949577332,0.4452873766422272,0.49545422196388245,0.4381639361381531,0.5437255501747131,0.4830707013607025,0.46971040964126587,0.4381431043148041,0.5568370223045349,0.5190851092338562,0.48420295119285583,0.4840071499347687,0.554198145866394,0.5219670534133911,0.4901800751686096,0.4872909486293793,0.57147616147995,0.54938805103302,0.48349088430404663,0.5148174166679382,0.5179901421070099,0.37752850353717804,1.087569880068262,1.6349551991502804,1.5501671513351214,177.63031485876297,158.40205184166294,145.70326591815865
90,0.5379887819290161,0.2606598138809204,0.5403698682785034,0.253099650144577,0.5420747399330139,0.2537021338939667,0.5435612201690674,0.25424158573150635,0.5355696082115173,0.25124579668045044,0.5336896181106567,0.25082358717918396,0.530820906162262,0.25053101778030396,0.5448187589645386,0.254831999540329,0.5236698389053345,0.25100502371788025,0.5381676554679871,0.2686913311481476,0.5329134464263916,0.267409086227417,0.5532571077346802,0.30740320682525635,0.49526554346084595,0.27935105562210083,0.5631065964698792,0.36805635690689087,0.46759018301963806,0.3404091000556946,0.5804933309555054,0.37071385979652405,0.46429651975631714,0.36403658986091614,0.5895772576332092,0.37104880809783936,0.4605580270290375,0.3729427456855774,0.5891385674476624,0.35923799872398376,0.4659806191921234,0.3664815127849579,0.5842079520225525,0.36269959807395935,0.4686637818813324,0.36493372917175293,0.5272970795631409,0.3917655646800995,0.48961958289146423,0.38471361994743347,0.5427510738372803,0.44906994700431824,0.4581795334815979,0.4608873128890991,0.545830249786377,0.516619086265564,0.4537394940853119,0.5064330101013184,0.5415942668914795,0.5221579074859619,0.4562221169471741,0.5088909864425659,0.5581876635551453,0.5502806901931763,0.4482859969139099,0.5467488765716553,0.5163598284125328,0.34080836176872253,0.08287439975622662,0.15377307155736697,0.8812703033624182,167.5173543558524,163.55283556791812,147.80317144058722
91,0.5473324060440063,0.24607443809509277,0.5483705401420593,0.23638929426670074,0.5494762659072876,0.23701009154319763,0.550780177116394,0.23751872777938843,0.5435566306114197,0.23543795943260193,0.5413248538970947,0.23546500504016876,0.5382614135742188,0.23566196858882904,0.548167884349823,0.23835840821266174,0.5311354994773865,0.2365715652704239,0.5471465587615967,0.2556121349334717,0.5411783456802368,0.25615957379341125,0.5618550181388855,0.2807554304599762,0.5024538040161133,0.26477447152137756,0.5753950476646423,0.3377368450164795,0.47912606596946716,0.3260571360588074,0.5802822709083557,0.35445156693458557,0.4926057457923889,0.3366018533706665,0.585932195186615,0.35834845900535583,0.49477535486221313,0.34251660108566284,0.5838496088981628,0.35603195428848267,0.4984165132045746,0.3332012891769409,0.5800195932388306,0.3548603951931,0.4982970654964447,0.33301445841789246,0.5324506759643555,0.40701979398727417,0.4973925054073334,0.40094298124313354,0.5456243753433228,0.4585895538330078,0.47149190306663513,0.46749457716941833,0.5474413633346558,0.5203001499176025,0.46502071619033813,0.49532321095466614,0.5464189648628235,0.5222592353820801,0.4712691903114319,0.49458664655685425,0.5582501292228699,0.5558691620826721,0.4617939889431,0.5298322439193726,0.5235380008816719,0.33837316930294037,0.9451776357184904,0.3899379602372549,0.181738138919786,167.35654107041748,107.19519320556698,152.5606862164456
92,0.5502880215644836,0.24233627319335938,0.5510115027427673,0.2341967523097992,0.5517572164535522,0.2344440519809723,0.5525072813034058,0.23465010523796082,0.5473425388336182,0.23324866592884064,0.5454352498054504,0.23287636041641235,0.5434386730194092,0.2325299084186554,0.5500649213790894,0.2359287291765213,0.5368183851242065,0.23356993496418,0.5488709211349487,0.25069043040275574,0.5446690320968628,0.24963538348674774,0.560024619102478,0.28052300214767456,0.5047227144241333,0.25737252831459045,0.567511796951294,0.3368741273880005,0.4791122376918793,0.30018121004104614,0.5809330940246582,0.35092779994010925,0.47721582651138306,0.32400768995285034,0.5867778658866882,0.35611405968666077,0.47381195425987244,0.33192119002342224,0.5854742527008057,0.3478652834892273,0.4798239767551422,0.32646819949150085,0.5818274021148682,0.3470069169998169,0.4815429747104645,0.32481417059898376,0.5268617272377014,0.3906846344470978,0.49386587738990784,0.3816080391407013,0.5427283048629761,0.4585893452167511,0.47799673676490784,0.4769607186317444,0.5495220422744751,0.5211963653564453,0.4604428708553314,0.5034924745559692,0.5469421148300171,0.524939239025116,0.45952099561691284,0.5054043531417847,0.5590642094612122,0.5540405511856079,0.4561328887939453,0.5365995168685913,0.5213687345385551,0.327547051012516,0.47679298290723654,0.08591484460903083,0.26472674280753195,173.04141906524842,153.66057223708998,150.09444145438817
93,0.5501244068145752,0.23604820668697357,0.5508517026901245,0.2292843908071518,0.551637589931488,0.22949568927288055,0.552436351776123,0.22970998287200928,0.5474256277084351,0.22792282700538635,0.545880138874054,0.22721058130264282,0.5443162322044373,0.22643078863620758,0.5506199598312378,0.23040862381458282,0.5391179323196411,0.2257746160030365,0.5488505363464355,0.2435213029384613,0.5445245504379272,0.24170111119747162,0.5587448477745056,0.278478741645813,0.5073684453964233,0.24992002546787262,0.5687538981437683,0.3274071514606476,0.4828084409236908,0.29717156291007996,0.5808578729629517,0.3467307686805725,0.4812358021736145,0.32505539059638977,0.5841676592826843,0.3556167185306549,0.47896766662597656,0.3336046040058136,0.5842443704605103,0.34849467873573303,0.48484936356544495,0.32710108160972595,0.5813093185424805,0.34682342410087585,0.48625874519348145,0.3258669376373291,0.5275733470916748,0.3754655122756958,0.49459773302078247,0.3728044629096985,0.5396183133125305,0.453241765499115,0.4836040437221527,0.46342164278030396,0.5522703528404236,0.5203602910041809,0.475567489862442,0.5100889205932617,0.5495008230209351,0.5267735719680786,0.47577548027038574,0.5150312781333923,0.5617884397506714,0.5483994483947754,0.47224968671798706,0.5451177954673767,0.5220710933208466,0.31916718557477,0.0996026512596821,0.1006442823916203,0.2016203326495386,178.12812705273672,155.76391631174315,153.3793352463524
94,0.5498588681221008,0.2341601848602295,0.5507953763008118,0.22742310166358948,0.5517792701721191,0.22762861847877502,0.5527970194816589,0.22783415019512177,0.5471035838127136,0.22583961486816406,0.545430064201355,0.2249637246131897,0.5435692071914673,0.2240356057882309,0.5529597401618958,0.22940516471862793,0.5383666753768921,0.22320592403411865,0.5488277673721313,0.24137552082538605,0.5442840456962585,0.23985131084918976,0.56281977891922,0.2789391875267029,0.5086866021156311,0.25209131836891174,0.5693937540054321,0.3315960168838501,0.48251786828041077,0.2995619773864746,0.5809815526008606,0.3445163369178772,0.48168128728866577,0.3158920407295227,0.5843510627746582,0.3513587415218353,0.4799473285675049,0.3211178481578827,0.5844250321388245,0.3455616533756256,0.4855929911136627,0.31501877307891846,0.5814777612686157,0.3433985114097595,0.4872279167175293,0.3144828677177429,0.5323953032493591,0.3818877041339874,0.5004457235336304,0.374923437833786,0.5445338487625122,0.46386799216270447,0.4972302317619324,0.46147796511650085,0.5529636144638062,0.5286226868629456,0.4933796525001526,0.5278813242912292,0.5497651100158691,0.5361441373825073,0.4941960275173187,0.5366433262825012,0.563247799873352,0.5617795586585999,0.49027061462402344,0.5638138055801392,0.5260868519544601,0.321960411965847,0.2199601755218627,0.05317601426938119,0.11728278663134119,178.99465434352666,154.06642590661207,155.11355866447997
95,0.5484640598297119,0.2276632934808731,0.5507498383522034,0.22081388533115387,0.5517012476921082,0.2214175909757614,0.5528071522712708,0.2220412939786911,0.5470521450042725,0.2185218334197998,0.5452696681022644,0.21755264699459076,0.543124794960022,0.21664288640022278,0.5540674924850464,0.22578224539756775,0.5385239720344543,0.21782003343105316,0.5487862825393677,0.23631471395492554,0.5441349148750305,0.2342333048582077,0.5642057657241821,0.2788047790527344,0.511677622795105,0.25198960304260254,0.5709934234619141,0.32930558919906616,0.48387837409973145,0.2843935787677765,0.5809504985809326,0.3447701632976532,0.48297128081321716,0.3136861324310303,0.58305823802948,0.3518877625465393,0.4808110296726227,0.321845680475235,0.5824083089828491,0.34663423895835876,0.4870738387107849,0.31698018312454224,0.5802264213562012,0.34398797154426575,0.48846951127052307,0.3152499198913574,0.5378586053848267,0.38510817289352417,0.5063663125038147,0.37780821323394775,0.555111825466156,0.46560075879096985,0.5018690228462219,0.4624783396720886,0.5616973638534546,0.5318828821182251,0.49402958154678345,0.5312834978103638,0.5585901141166687,0.5393143892288208,0.49462857842445374,0.5398204922676086,0.5691827535629272,0.5600838661193848,0.4915272295475006,0.566136360168457,0.5300270766019821,0.3234276920557022,0.06126854537649647,0.006131123762337286,0.10080850688953195,173.57603796817634,141.14752468563972,153.98179397527605
96,0.54784095287323,0.2258061021566391,0.5507093071937561,0.2183176875114441,0.551646888256073,0.2187100350856781,0.55283522605896,0.21919181942939758,0.5468794107437134,0.2166813313961029,0.5451595783233643,0.2159339338541031,0.5429114699363708,0.21523772180080414,0.5547580122947693,0.22288042306900024,0.5383943319320679,0.2164914309978485,0.5487862229347229,0.2341766208410263,0.544048011302948,0.23248502612113953,0.5647320747375488,0.27768388390541077,0.513787567615509,0.25174480676651,0.5694293975830078,0.32967710494995117,0.48582202196121216,0.28819340467453003,0.5783176422119141,0.347505658864975,0.48736557364463806,0.317303329706192,0.5816258192062378,0.3559657633304596,0.48296087980270386,0.32995742559432983,0.5800683498382568,0.347721129655838,0.4904816746711731,0.32732343673706055,0.5788189768791199,0.3440585434436798,0.49225717782974243,0.3233228325843811,0.5418161153793335,0.3871043622493744,0.5117013454437256,0.38037678599357605,0.5635840892791748,0.472974568605423,0.4999985098838806,0.4628281593322754,0.5669231414794922,0.5333862900733948,0.4942551255226135,0.5308412909507751,0.5638333559036255,0.539141058921814,0.49613699316978455,0.5400283932685852,0.5728323459625244,0.5679715871810913,0.487612783908844,0.5630699396133423,0.5330092757940292,0.3242274597287178,0.13646112726525225,0.0910295737354062,0.07402785365190791,168.9388610342395,139.4671593197032,153.94674016036012
